tsne_1,tsne_2,temp_zscore
-9.628782,17.669561,-0.63652414
29.72763,-9.072432,0.15899765
35.35118,1.7599955,0.86092865
5.1815815,3.581512,-1.0108874
36.381645,6.6215463,-0.58036965
-10.161927,17.297882,-0.44934255
-27.77106,-8.859181,0.86092865
13.569974,-17.69741,1.4224734
-17.154005,8.699596,0.48656544
4.9517117,8.965101,-0.54293334
6.4119916,-8.335392,-1.0108874
24.890253,-14.388077,0.48656544
-37.81214,-9.781093,0.67374706
-4.2278714,16.977428,0.86092865
6.899761,-9.375194,-1.0108874
23.104258,-15.722442,0.48656544
4.0204797,5.431802,-1.0108874
14.352142,-18.26318,-0.54293334
-6.288569,17.098083,0.86092865
-16.57458,9.902353,0.48656544
23.803385,-15.300188,0.86092865
5.3167925,8.376918,-0.54293334
-43.54413,-6.381539,-2.4709039
-40.001926,-8.378842,-1.0108874
6.6738214,-9.785254,-0.26216096
-20.758615,1.4798471,1.0481102
31.59937,-6.1003103,0.48656544
10.995734,-15.903193,0.11220226
-2.4782622,15.486338,-1.0108874
38.155064,16.660418,0.20579305
17.297075,-18.292992,-0.63652414
4.4610868,6.448431,0.11220226
-44.372704,-4.887919,0.29938385
32.677956,-4.382992,2.077609
-3.3289163,16.709478,0.48656544
37.545517,10.536298,0.48656544
21.075148,-16.808056,0.67374706
-44.793674,-4.76086,-2.133977
24.353537,-15.3375435,-1.0108874
14.798438,-17.548496,0.86092865
-18.407043,7.8611655,-1.0108874
32.124084,-6.2379637,1.609655
17.876507,-18.12524,-0.63652414
-48.082523,-1.8832521,0.29938385
-17.106009,9.532662,0.29938385
5.3463726,8.501481,-0.54293334
8.809931,-13.619087,0.018611453
38.60928,18.365822,1.7968366
16.309576,-18.596571,-1.0108874
33.668766,-0.7241333,-1.3852506
3.3928497,12.180983,-0.54293334
-43.45016,-5.7182493,0.29938385
17.593342,-18.12199,-0.54293334
38.330097,17.357637,0.86092865
33.68599,-1.8820909,-0.16857015
-50.637676,1.7926618,-0.07497935
38.104652,14.627162,0.20579305
17.97126,-17.487204,0.86092865
32.136868,-6.1803637,1.609655
-25.117216,-7.217475,1.2352918
-48.884758,-0.9428211,0.58015627
16.288338,-17.736013,0.29938385
-37.514305,-9.234814,-1.0108874
37.576965,13.051503,0.29938385
5.213847,3.4285629,-1.0108874
18.113503,-18.207485,-1.0108874
27.749905,-12.165792,-0.54293334
16.08837,-17.67346,0.29938385
36.436443,8.400186,2.7327447
-48.460056,-1.3616178,0.11220226
-19.622286,3.643563,0.95451945
-28.471296,-9.138266,0.48656544
14.691911,-18.722015,1.7968366
2.3306384,13.777279,-0.54293334
7.3262053,-11.522959,0.48656544
5.9847403,-1.9506216,0.11220226
-52.851013,4.255612,-0.9360147
-35.22077,-10.090386,0.11220226
6.4796734,-3.6738803,-1.0108874
-7.253373,17.19314,0.11220226
33.86733,-1.6980853,-0.07497935
-20.441067,2.029905,0.86092865
-36.940575,-10.30297,-2.4709039
34.26012,-1.3324002,0.20579305
32.470825,-4.69526,-0.63652414
1.9902288,14.178847,-0.54293334
38.2746,15.711206,-0.07497935
23.440323,-15.556254,0.58015627
-47.46214,-1.3818297,-0.59908783
-46.803207,-2.7705014,1.0481102
-20.347576,0.783239,-0.07497935
-24.737478,-6.9121313,1.2165737
-1.641974,16.06288,0.48656544
-10.084714,17.746613,-0.82370573
-48.29114,-1.6170738,0.48656544
31.713058,-7.0645437,1.7968366
-18.471376,5.772403,0.86092865
12.350075,-16.949574,0.86092865
-30.451025,-9.755938,0.11220226
6.733459,-8.954837,-1.0108874
-28.50275,-8.79832,-0.07497935
36.57973,8.37693,2.077609
-23.053146,-4.4306536,0.86092865
24.252209,-14.977794,0.11220226
25.325914,-14.513786,-0.54293334
37.64793,13.600578,1.2352918
-37.09962,-9.444068,-1.0108874
6.2296715,-5.0193834,-1.0108874
-4.964886,16.894777,-0.07497935
18.139484,-18.01708,-0.54293334
-36.284447,-10.336525,-2.4709039
36.969246,9.060423,0.9358013
15.235746,-18.073858,-0.24344279
37.169205,9.353723,-0.07497935
4.7415094,8.776902,-0.54293334
34.258442,0.06350987,-0.07497935
-52.179256,3.0554967,-0.63652414
4.951863,9.078937,-0.54293334
9.634585,-14.726637,1.0481102
-52.33009,3.517018,-1.0108874
-5.0214505,18.386143,-0.54293334
37.439976,11.550349,1.7968366
4.5403323,-0.49784186,-0.54293334
-52.682625,3.4905066,-2.4709039
38.129395,14.795349,0.44912913
-46.24639,-3.2456126,-0.03754303
5.237377,3.5619478,-0.8424239
-14.238385,13.166332,0.86092865
-19.039776,5.5989504,-0.58036965
-9.883508,15.077011,-0.54293334
-23.458344,-5.260013,1.2352918
-21.403706,-0.30182028,0.95451945
4.4860272,-1.1213195,-0.54293334
33.543446,-1.2486207,-1.198069
37.72748,11.778954,0.11220226
-13.905848,13.542139,0.20579305
-32.932354,-10.266955,-2.4709039
6.385882,5.687615,-0.54293334
6.62455,-8.95092,-1.0108874
25.20086,-14.117903,0.018611453
6.8797946,-10.692959,0.48656544
20.655684,-16.86133,0.48656544
38.136578,13.185456,-0.26216096
31.837551,-6.5273595,1.4224734
-47.46008,-2.3234575,0.11220226
31.13639,-7.2554193,0.39297464
-49.73626,0.6047026,-2.8827033
-21.738894,-1.2377523,0.48656544
35.161694,2.6882408,-0.54293334
12.593995,-17.823555,-1.0108874
-22.855225,-3.2918642,-0.26216096
-24.426996,-6.382393,0.86092865
36.978836,9.973434,2.2647908
34.12453,-1.4563606,0.11220226
-26.512556,-7.8740196,-2.4147494
9.389953,-15.1628065,-1.0108874
3.3748007,12.59871,-0.54293334
6.0747743,-9.025735,0.58015627
-29.431807,-9.261284,-0.59908783
38.96488,19.37543,4.417379
4.955233,4.1124988,-1.0108874
-46.254658,-3.2238638,-0.07497935
-52.837193,4.9077473,-1.0108874
-44.92934,-4.6256266,-0.9360147
5.7725697,7.0681252,-0.54293334
4.48808,-2.8854427,-0.59908783
-52.754322,3.8709946,-1.0108874
-43.569923,-5.5998197,0.48656544
4.444407,-2.5116777,-0.59908783
-21.55109,-0.6066759,0.86092865
12.815978,-17.402582,-0.26216096
-52.5329,5.560002,-2.4709039
-38.31985,-10.093332,-2.4709039
-24.53354,-6.4435906,1.0481102
-20.442831,2.1759534,1.0481102
-11.016871,15.305684,1.2352918
6.0430527,-1.6757455,0.11220226
5.1623726,3.5918968,-1.0108874
-32.309418,-10.146485,0.86092865
-11.397305,15.860886,0.11220226
27.045801,-12.325487,0.9077241
6.456936,-8.424146,-1.0108874
38.70129,16.807758,1.2352918
32.36945,-5.0285025,0.29938385
-10.191384,16.060318,0.58015627
-42.017853,-7.2569833,-0.63652414
38.929676,18.130955,0.48656544
11.80527,-16.618372,0.48656544
28.054634,-11.886343,-0.54293334
-18.604303,5.5189595,0.48656544
-9.480193,18.1573,-1.0108874
-19.580584,3.610638,0.86092865
-39.09869,-9.070184,0.11220226
-19.081482,6.0150046,-1.0108874
19.634361,-17.483683,-0.16857015
6.568095,-3.1634984,-1.0108874
-18.838055,6.1002216,-0.54293334
-19.974928,1.073581,-1.0108874
-42.142025,-6.806358,0.67374706
4.5190845,-1.7832379,-0.54293334
6.7658405,-10.233416,0.018611453
5.873945,-2.1633296,0.67374706
-17.967213,7.133069,0.95451945
-49.568188,0.2760757,-0.9172965
-47.027653,-2.1389735,0.11220226
5.55101,-7.119603,1.2352918
35.260056,1.4252183,0.3742565
-20.02072,1.9026154,0.11220226
-25.219072,-6.4360604,-0.07497935
-7.3852596,17.297564,0.29938385
18.383217,-17.564713,0.86092865
4.9532313,9.551257,-0.54293334
20.9887,-16.837507,0.34617925
38.154778,13.307948,0.11220226
-45.66811,-3.8689444,0.29938385
33.927937,-0.92810863,0.018611453
-48.33676,-0.6188401,-2.4709039
-29.102135,-9.772046,-2.3211586
-16.807932,10.406016,1.2352918
34.6702,-0.23225789,0.67374706
-12.7922325,14.610153,0.58015627
-9.578598,16.591684,0.67374706
-25.53343,-7.2619925,0.86092865
8.044697,-13.092178,-1.0108874
34.341698,-0.7588384,0.39297464
5.5378413,14.1507225,-1.0108874
15.435754,-18.77842,-1.5724322
